,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,nation_jersey_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
167,0.3,0.7222222222222222,0.4523809523809524,0.75,0.8055555555555556,0.24594517689462203,0.07889125799573561,0.0,0.5,0.0,0.2361990393536911,0.11224489795918367,0.7142857142857143,0.7586206896551724,0.18823529411764706,0.12790697674418605,0.09302325581395349,0.3333333333333333,0.1511627906976744,0.14285714285714285,0.17857142857142858,0.1686746987951807,0.3625,0.05952380952380952,0.3108108108108108,0.4567901234567901,0.24324324324324326,0.5686274509803921,0.48,0.4857142857142857,0.6307692307692307,0.2857142857142857,0.29508196721311475,0.13793103448275862,0.2948717948717949,0.09523809523809523,0.17582417582417584,0.5844155844155844,0.1875,0.5416666666666666,0.13793103448275862,0.13253012048192772,0.036585365853658534,0.9090909090909091,0.9,0.8651685393258427,0.9090909090909091,0.9101123595505618
168,0.2,0.4444444444444444,0.23809523809523808,0.75,0.8055555555555556,0.32656739068576307,0.09594882729211088,0.25,0.75,0.75,0.38383305053901795,0.061224489795918366,0.7142857142857143,0.5517241379310345,0.8235294117647058,0.8023255813953488,0.6162790697674418,0.8148148148148148,0.7790697674418605,0.8901098901098901,0.8095238095238095,0.7590361445783133,0.7125,0.8333333333333334,0.9324324324324325,0.9259259259259259,0.8108108108108109,0.7450980392156863,0.7466666666666667,0.8571428571428571,0.5076923076923077,0.7272727272727273,0.5573770491803278,0.896551724137931,0.6538461538461539,0.5,0.8021978021978022,0.7792207792207793,0.7375,0.7916666666666666,0.19540229885057472,0.30120481927710846,0.2682926829268293,0.07954545454545454,0.1111111111111111,0.10112359550561797,0.07954545454545454,0.06741573033707865
169,0.3,0.5555555555555556,0.35714285714285715,0.75,0.8055555555555556,0.32656739068576307,0.2046908315565032,0.0,0.5,0.75,0.3484624020258667,0.1836734693877551,0.7142857142857143,0.6206896551724138,0.8235294117647058,0.8604651162790697,0.5813953488372093,0.7901234567901234,0.7674418604651163,0.8901098901098901,0.8452380952380952,0.7831325301204819,0.6875,0.8452380952380952,0.918918918918919,0.9382716049382716,0.9324324324324325,0.7450980392156863,0.7733333333333333,0.7857142857142857,0.5846153846153846,0.8311688311688312,0.5573770491803278,0.8390804597701149,0.34615384615384615,0.23809523809523808,0.8571428571428571,0.8181818181818182,0.9375,0.8333333333333334,0.3333333333333333,0.21686746987951808,0.2073170731707317,0.10227272727272728,0.13333333333333333,0.10112359550561797,0.045454545454545456,0.056179775280898875
170,0.25,0.6666666666666666,0.7857142857142857,0.75,0.8055555555555556,0.2933700085364697,0.16204690831556504,0.25,0.5,0.25,0.2736201602444163,0.15306122448979592,0.42857142857142855,0.13793103448275862,0.5294117647058824,0.32558139534883723,0.8372093023255814,0.8518518518518519,0.4418604651162791,0.7032967032967034,0.4523809523809524,0.27710843373493976,0.8375,0.7738095238095238,0.6486486486486487,0.8641975308641975,0.6351351351351351,0.7647058823529411,0.5733333333333334,0.6285714285714286,0.7846153846153846,0.7012987012987013,0.819672131147541,0.4827586206896552,0.7692307692307693,0.8690476190476191,0.31868131868131866,0.6493506493506493,0.375,0.7916666666666666,0.8850574712643678,0.9036144578313253,0.8780487804878049,0.09090909090909091,0.07777777777777778,0.12359550561797752,0.045454545454545456,0.06741573033707865
171,0.15,0.6388888888888888,0.2857142857142857,0.75,0.8055555555555556,0.3360523570141326,0.26439232409381663,0.25,0.5,1.0,0.35871476391373663,0.09183673469387756,0.5714285714285714,0.3448275862068966,0.7764705882352941,0.8488372093023255,0.7558139534883721,0.7901234567901234,0.8372093023255814,0.8791208791208791,0.8809523809523809,0.8313253012048193,0.6375,0.8571428571428571,0.9054054054054054,0.9753086419753086,0.8648648648648649,0.7058823529411765,0.72,0.9,0.6461538461538462,0.8701298701298701,0.6721311475409836,0.8390804597701149,0.7307692307692307,0.40476190476190477,0.8791208791208791,0.7532467532467533,0.825,0.7638888888888888,0.45977011494252873,0.37349397590361444,0.3048780487804878,0.10227272727272728,0.044444444444444446,0.14606741573033707,0.056818181818181816,0.12359550561797752
172,0.35,0.6944444444444444,0.2857142857142857,0.75,0.7777777777777778,0.2838850422081002,0.29637526652452023,0.25,0.75,0.5,0.2956627383033366,0.04081632653061224,0.42857142857142855,0.13793103448275862,0.6352941176470588,0.2441860465116279,0.8837209302325582,0.8765432098765432,0.26744186046511625,0.7032967032967034,0.4642857142857143,0.26506024096385544,0.7875,0.8214285714285714,0.581081081081081,0.691358024691358,0.5135135135135135,0.7254901960784313,0.5066666666666667,0.3,0.6923076923076923,0.7402597402597403,0.7049180327868853,0.367816091954023,0.8076923076923077,0.8690476190476191,0.4945054945054945,0.6493506493506493,0.425,0.8194444444444444,0.896551724137931,0.9156626506024096,0.9024390243902439,0.056818181818181816,0.14444444444444443,0.10112359550561797,0.09090909090909091,0.056179775280898875
175,0.25,0.4722222222222222,0.40476190476190477,0.75,0.7777777777777778,0.32656739068576307,0.14712153518123666,0.5,0.75,0.5,0.3130917535127155,0.10204081632653061,0.14285714285714285,0.27586206896551724,0.7176470588235294,0.9069767441860465,0.813953488372093,0.8148148148148148,0.9302325581395349,0.8571428571428571,0.6547619047619048,0.5903614457831325,0.5375,0.8690476190476191,0.9594594594594594,0.9506172839506173,0.7972972972972973,0.803921568627451,0.7333333333333333,0.7714285714285715,0.6307692307692307,0.8181818181818182,0.5081967213114754,0.735632183908046,0.6025641025641025,0.34523809523809523,0.8901098901098901,0.5714285714285714,0.775,0.7083333333333334,0.367816091954023,0.13253012048192772,0.13414634146341464,0.07954545454545454,0.07777777777777778,0.06741573033707865,0.14772727272727273,0.06741573033707865
177,0.25,0.6666666666666666,0.5,0.75,0.7777777777777778,0.2886275253722849,0.19616204690831557,0.25,0.5,0.25,0.30027630115287807,0.05102040816326531,0.7142857142857143,0.7586206896551724,0.32941176470588235,0.37209302325581395,0.8488372093023255,0.8024691358024691,0.27906976744186046,0.6373626373626373,0.2619047619047619,0.24096385542168675,0.6875,0.7380952380952381,0.6216216216216216,0.7901234567901234,0.5135135135135135,0.6666666666666666,0.4533333333333333,0.5857142857142857,0.6923076923076923,0.7142857142857143,0.8032786885245902,0.4367816091954023,0.9102564102564102,0.8809523809523809,0.32967032967032966,0.4155844155844156,0.425,0.7222222222222222,0.8620689655172413,0.9036144578313253,0.9512195121951219,0.07954545454545454,0.05555555555555555,0.0898876404494382,0.045454545454545456,0.1348314606741573
178,0.25,0.5277777777777778,0.42857142857142855,0.75,0.7777777777777778,0.3218249075215783,0.3816631130063966,0.5,0.5,0.75,0.36999236199039354,0.19387755102040816,0.5714285714285714,0.6551724137931034,0.8705882352941177,0.813953488372093,0.5813953488372093,0.8765432098765432,0.872093023255814,0.8791208791208791,0.8928571428571429,0.8313253012048193,0.8625,0.9047619047619048,0.8243243243243243,0.8024691358024691,0.7702702702702703,0.6470588235294118,0.7333333333333333,0.8714285714285714,0.4307692307692308,0.7662337662337663,0.4426229508196721,0.896551724137931,0.3717948717948718,0.44047619047619047,0.8461538461538461,0.8441558441558441,0.65,0.8333333333333334,0.3793103448275862,0.39759036144578314,0.3780487804878049,0.125,0.07777777777777778,0.0449438202247191,0.11363636363636363,0.07865168539325842
180,0.35,0.6666666666666666,0.4523809523809524,0.75,0.75,0.307597458029024,0.21108742004264391,0.5,1.0,0.75,0.3202684068342244,0.22448979591836735,0.2857142857142857,0.20689655172413793,0.8588235294117647,0.7906976744186046,0.6744186046511628,0.9012345679012346,0.8837209302325582,0.9010989010989011,0.8333333333333334,0.8313253012048193,0.8125,0.9166666666666666,0.7567567567567568,0.7654320987654321,0.7837837837837838,0.7058823529411765,0.72,0.8714285714285714,0.6923076923076923,0.6233766233766234,0.5245901639344263,0.8620689655172413,0.41025641025641024,0.6904761904761905,0.8241758241758241,0.8441558441558441,0.6875,0.8333333333333334,0.367816091954023,0.6626506024096386,0.43902439024390244,0.10227272727272728,0.12222222222222222,0.033707865168539325,0.125,0.056179775280898875
181,0.35,0.6111111111111112,0.4523809523809524,0.75,0.75,0.22697524423788296,0.16417910447761194,0.0,0.75,0.0,0.24235045648641307,0.0,0.7142857142857143,0.0,0.10588235294117647,0.12790697674418605,0.09302325581395349,0.5432098765432098,0.18604651162790697,0.0989010989010989,0.11904761904761904,0.10843373493975904,0.55,0.34523809523809523,0.4189189189189189,0.35802469135802467,0.44594594594594594,0.7647058823529411,0.4533333333333333,0.5714285714285714,0.7230769230769231,0.3246753246753247,0.5901639344262295,0.08045977011494253,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.6623376623376623,0.4375,0.625,0.16091954022988506,0.13253012048192772,0.04878048780487805,0.9090909090909091,0.8444444444444444,0.9550561797752809,0.9090909090909091,0.9325842696629213
182,0.35,0.4722222222222222,0.30952380952380953,0.75,0.75,0.307597458029024,0.046908315565031986,0.5,0.75,0.75,0.27003183358366184,0.09183673469387756,0.2857142857142857,0.3448275862068966,0.8235294117647058,0.8372093023255814,0.5348837209302325,0.7901234567901234,0.7441860465116279,0.9120879120879121,0.8690476190476191,0.8674698795180723,0.7375,0.9047619047619048,0.9324324324324325,0.9259259259259259,0.918918918918919,0.7254901960784313,0.6666666666666666,0.8571428571428571,0.6153846153846154,0.7012987012987013,0.4098360655737705,0.8275862068965517,0.5769230769230769,0.11904761904761904,0.8351648351648352,0.7012987012987013,0.8,0.7222222222222222,0.5287356321839081,0.3614457831325301,0.21951219512195122,0.07954545454545454,0.1,0.07865168539325842,0.09090909090909091,0.07865168539325842
184,0.45,0.9444444444444444,0.6666666666666666,0.75,0.7222222222222222,0.20800531158114388,0.1044776119402985,0.25,0.25,0.0,0.19980315465175288,0.0,0.2857142857142857,0.41379310344827586,0.08235294117647059,0.08139534883720931,0.08139534883720931,0.2962962962962963,0.10465116279069768,0.0989010989010989,0.14285714285714285,0.07228915662650602,0.3125,0.14285714285714285,0.2972972972972973,0.38271604938271603,0.3783783783783784,0.7254901960784313,0.29333333333333333,0.4857142857142857,0.4307692307692308,0.3116883116883117,0.6229508196721312,0.13793103448275862,0.21794871794871795,0.09523809523809523,0.12087912087912088,0.3246753246753247,0.125,0.2361111111111111,0.04597701149425287,0.12048192771084337,0.10975609756097561,0.9204545454545454,0.8555555555555555,0.8651685393258427,0.9090909090909091,0.898876404494382
185,0.4,0.4722222222222222,0.19047619047619047,0.75,0.7222222222222222,0.30285497486483925,0.18763326226012794,0.25,0.5,1.0,0.3233441154005854,0.10204081632653061,0.5714285714285714,0.27586206896551724,0.8235294117647058,0.813953488372093,0.46511627906976744,0.7901234567901234,0.6976744186046512,0.9340659340659341,0.5833333333333334,0.5301204819277109,0.6625,0.9047619047619048,0.8918918918918919,0.9629629629629629,0.8783783783783784,0.6274509803921569,0.8,0.8,0.4307692307692308,0.7272727272727273,0.6557377049180327,0.735632183908046,0.7307692307692307,0.17857142857142858,0.8131868131868132,0.7662337662337663,0.7,0.8055555555555556,0.1724137931034483,0.24096385542168675,0.24390243902439024,0.14772727272727273,0.08888888888888889,0.14606741573033707,0.10227272727272728,0.07865168539325842
189,0.45,0.6666666666666666,0.5952380952380952,0.75,0.7222222222222222,0.2601726263871763,0.07249466950959488,0.5,0.75,0.5,0.30591510019120655,0.1326530612244898,0.5714285714285714,0.4482758620689655,0.7058823529411765,0.5116279069767442,0.7790697674418605,0.8641975308641975,0.5348837209302325,0.8021978021978022,0.8571428571428571,0.5180722891566265,0.9125,0.8333333333333334,0.20270270270270271,0.38271604938271603,0.3108108108108108,0.5686274509803921,0.3466666666666667,0.6285714285714286,0.5692307692307692,0.8181818181818182,0.9344262295081968,0.5632183908045977,0.7948717948717948,0.8690476190476191,0.6483516483516484,0.8311688311688312,0.625,0.9166666666666666,0.8390804597701149,0.8554216867469879,0.7804878048780488,0.045454545454545456,0.044444444444444446,0.033707865168539325,0.13636363636363635,0.12359550561797752
190,0.35,0.6111111111111112,0.4523809523809524,0.75,0.7222222222222222,0.29811249170065446,0.27505330490405117,0.25,0.5,1.0,0.27772110499956426,0.32653061224489793,0.42857142857142855,0.6551724137931034,0.8705882352941177,0.6976744186046512,0.5465116279069767,0.9135802469135802,0.813953488372093,0.9120879120879121,0.8809523809523809,0.8795180722891566,0.7375,0.9166666666666666,0.8108108108108109,0.8148148148148148,0.8513513513513513,0.6862745098039216,0.7733333333333333,0.8142857142857143,0.2923076923076923,0.7662337662337663,0.5409836065573771,0.8735632183908046,0.46153846153846156,0.6904761904761905,0.8131868131868132,0.8441558441558441,0.775,0.8194444444444444,0.6781609195402298,0.5421686746987951,0.5121951219512195,0.13636363636363635,0.14444444444444443,0.0898876404494382,0.125,0.10112359550561797
193,0.5,0.7222222222222222,0.6666666666666666,0.75,0.6944444444444444,0.2032628284169591,0.08742004264392324,0.25,0.75,0.0,0.19518959180221143,0.0,0.7142857142857143,0.3793103448275862,0.058823529411764705,0.05813953488372093,0.046511627906976744,0.1728395061728395,0.09302325581395349,0.054945054945054944,0.07142857142857142,0.060240963855421686,0.0,0.15476190476190477,0.3108108108108108,0.4567901234567901,0.2702702702702703,0.7058823529411765,0.21333333333333335,0.4857142857142857,0.6923076923076923,0.3246753246753247,0.639344262295082,0.08045977011494253,0.1794871794871795,0.16666666666666666,0.08791208791208792,0.37662337662337664,0.0875,0.5416666666666666,0.09195402298850575,0.060240963855421686,0.024390243902439025,0.9090909090909091,0.8333333333333334,0.8651685393258427,0.9204545454545454,0.9213483146067416
196,0.6,0.6111111111111112,0.5952380952380952,0.75,0.6944444444444444,0.1890353789244048,0.08102345415778252,0.5,0.5,0.0,0.22235835080506672,0.12244897959183673,0.5714285714285714,0.0,0.10588235294117647,0.023255813953488372,0.05813953488372093,0.48148148148148145,0.1744186046511628,0.07692307692307693,0.023809523809523808,0.03614457831325301,0.2875,0.25,0.43243243243243246,0.43209876543209874,0.35135135135135137,0.6862745098039216,0.38666666666666666,0.4857142857142857,0.6307692307692307,0.2597402597402597,0.5409836065573771,0.10344827586206896,0.11538461538461539,0.20238095238095238,0.07692307692307693,0.5584415584415584,0.1375,0.5277777777777778,0.12643678160919541,0.03614457831325301,0.036585365853658534,0.9090909090909091,0.9,0.8539325842696629,0.8977272727272727,0.898876404494382
198,0.4,0.4444444444444444,0.2857142857142857,0.75,0.6944444444444444,0.2886275253722849,0.1257995735607676,0.25,0.5,0.75,0.30796557256878054,0.25510204081632654,0.2857142857142857,0.6551724137931034,0.8705882352941177,0.8372093023255814,0.7558139534883721,0.8888888888888888,0.8255813953488372,0.8461538461538461,0.9047619047619048,0.7831325301204819,0.8,0.8690476190476191,0.8783783783783784,0.8024691358024691,0.8648648648648649,0.7450980392156863,0.6666666666666666,0.8285714285714286,0.7230769230769231,0.8181818181818182,0.5245901639344263,0.8505747126436781,0.5128205128205128,0.40476190476190477,0.8791208791208791,0.8181818181818182,0.85,0.8194444444444444,0.4482758620689655,0.24096385542168675,0.2804878048780488,0.06818181818181818,0.1,0.1348314606741573,0.09090909090909091,0.06741573033707865
199,0.45,0.4722222222222222,0.21428571428571427,0.75,0.6944444444444444,0.27440007587973064,0.29637526652452023,0.25,0.5,0.5,0.29309964783136916,0.04081632653061224,0.5714285714285714,0.2413793103448276,0.788235294117647,0.5697674418604651,0.5697674418604651,0.9629629629629629,0.7790697674418605,0.8351648351648352,0.7976190476190477,0.8313253012048193,0.9375,0.8809523809523809,0.527027027027027,0.43209876543209874,0.7432432432432432,0.7058823529411765,0.68,0.6571428571428571,0.4307692307692308,0.8441558441558441,0.5245901639344263,0.6436781609195402,0.8076923076923077,0.8095238095238095,0.7032967032967034,0.9090909090909091,0.925,0.7777777777777778,0.632183908045977,0.8192771084337349,0.7560975609756098,0.13636363636363635,0.05555555555555555,0.12359550561797752,0.13636363636363635,0.056179775280898875
202,0.8,0.75,0.6666666666666666,0.75,0.6666666666666666,0.10841316513326378,0.06823027718550106,0.25,0.75,0.0,0.0998426262450212,0.21428571428571427,0.2857142857142857,0.0,0.11764705882352941,0.05813953488372093,0.10465116279069768,0.2839506172839506,0.13953488372093023,0.06593406593406594,0.023809523809523808,0.08433734939759036,0.275,0.14285714285714285,0.24324324324324326,0.38271604938271603,0.17567567567567569,0.6078431372549019,0.32,0.45714285714285713,0.4461538461538462,0.14285714285714285,0.5901639344262295,0.13793103448275862,0.23076923076923078,0.13095238095238096,0.12087912087912088,0.2597402597402597,0.0375,0.4444444444444444,0.05747126436781609,0.024096385542168676,0.06097560975609756,0.875,0.8888888888888888,0.8314606741573034,0.9545454545454546,0.9101123595505618
203,0.75,0.75,0.6428571428571429,0.75,0.6666666666666666,0.11315564829744855,0.06396588486140725,0.75,0.5,0.25,0.09164073673472527,0.030612244897959183,0.42857142857142855,0.10344827586206896,0.6235294117647059,0.43023255813953487,0.8837209302325582,0.7654320987654321,0.4883720930232558,0.6373626373626373,0.6309523809523809,0.5421686746987951,0.675,0.7023809523809523,0.35135135135135137,0.4444444444444444,0.3783783783783784,0.6862745098039216,0.26666666666666666,0.6857142857142857,0.47692307692307695,0.5844155844155844,0.8688524590163934,0.5632183908045977,0.8589743589743589,0.8809523809523809,0.4065934065934066,0.5454545454545454,0.6625,0.8055555555555556,0.896551724137931,0.9156626506024096,0.8902439024390244,0.09090909090909091,0.07777777777777778,0.033707865168539325,0.06818181818181818,0.033707865168539325
